"Time (MJD)" LasCumbres/LasCumbres.Bessel_B LasCumbres/LasCumbres.Bessel_B_err LasCumbres/LasCumbres.Bessel_V LasCumbres/LasCumbres.Bessel_V_err LasCumbres/LasCumbres.SDSS_gp LasCumbres/LasCumbres.SDSS_gp_err LasCumbres/LasCumbres.SDSS_ip LasCumbres/LasCumbres.SDSS_ip_err LasCumbres/LasCumbres.SDSS_rp LasCumbres/LasCumbres.SDSS_rp_err "Temp./1e3 (K)" "Temp. Err." "Radius/1e15 (cm)" "Radius Err." "Log10(Bol. Lum)" "Log10(Bol. Err)"
79.200 -13.040 -0.193 -13.621 -0.062 -14.346 -0.235 -15.093 -0.043 -15.311 -0.043 3.897 0.244 1.527 0.294 41.583 40.756
79.300 -13.041 -0.194 -13.621 -0.064 -14.346 -0.236 -15.092 -0.045 -15.312 -0.045 3.892 0.240 1.532 0.292 41.584 40.755
79.400 -13.043 -0.195 -13.621 -0.065 -14.347 -0.238 -15.091 -0.047 -15.312 -0.047 3.888 0.236 1.536 0.290 41.585 40.754
79.500 -13.044 -0.197 -13.621 -0.067 -14.347 -0.239 -15.091 -0.049 -15.312 -0.049 3.884 0.233 1.540 0.288 41.585 40.753
79.600 -13.046 -0.198 -13.621 -0.069 -14.348 -0.241 -15.090 -0.051 -15.313 -0.051 3.880 0.230 1.544 0.286 41.586 40.753
79.700 -13.048 -0.199 -13.621 -0.070 -14.348 -0.243 -15.089 -0.053 -15.313 -0.053 3.877 0.227 1.548 0.285 41.586 40.752
79.800 -13.049 -0.201 -13.621 -0.072 -14.349 -0.244 -15.088 -0.055 -15.313 -0.055 3.874 0.225 1.552 0.283 41.587 40.752
79.900 -13.051 -0.202 -13.621 -0.074 -14.349 -0.246 -15.087 -0.057 -15.313 -0.057 3.870 0.222 1.555 0.282 41.587 40.751
80.000 -13.053 -0.204 -13.621 -0.076 -14.349 -0.247 -15.086 -0.059 -15.313 -0.059 3.867 0.220 1.558 0.281 41.588 40.751
80.100 -13.054 -0.205 -13.621 -0.078 -14.350 -0.249 -15.085 -0.061 -15.314 -0.061 3.865 0.217 1.561 0.279 41.588 40.750
80.200 -13.056 -0.206 -13.621 -0.079 -14.350 -0.251 -15.084 -0.063 -15.314 -0.063 3.862 0.215 1.564 0.278 41.589 40.750
80.300 -13.057 -0.208 -13.621 -0.081 -14.350 -0.252 -15.083 -0.065 -15.314 -0.065 3.860 0.213 1.567 0.277 41.589 40.749
80.400 -13.059 -0.209 -13.621 -0.083 -14.351 -0.254 -15.082 -0.068 -15.314 -0.067 3.857 0.211 1.569 0.276 41.589 40.748
80.500 -13.060 -0.211 -13.621 -0.085 -14.351 -0.255 -15.081 -0.070 -15.314 -0.070 3.855 0.210 1.572 0.275 41.590 40.748
80.600 -13.062 -0.212 -13.621 -0.087 -14.351 -0.257 -15.080 -0.072 -15.314 -0.072 3.853 0.208 1.574 0.274 41.590 40.747
80.700 -13.063 -0.214 -13.621 -0.089 -14.352 -0.258 -15.079 -0.074 -15.314 -0.074 3.851 0.206 1.576 0.272 41.590 40.747
80.800 -13.065 -0.215 -13.621 -0.091 -14.352 -0.260 -15.078 -0.076 -15.314 -0.076 3.849 0.204 1.578 0.271 41.590 40.746
80.900 -13.066 -0.217 -13.621 -0.093 -14.352 -0.261 -15.077 -0.078 -15.314 -0.079 3.847 0.203 1.580 0.270 41.591 40.745
81.000 -13.068 -0.218 -13.621 -0.096 -14.352 -0.263 -15.076 -0.081 -15.314 -0.081 3.846 0.201 1.582 0.269 41.591 40.744
81.100 -13.069 -0.220 -13.621 -0.098 -14.352 -0.264 -15.075 -0.083 -15.314 -0.083 3.844 0.200 1.583 0.268 41.591 40.744
81.200 -13.071 -0.221 -13.621 -0.100 -14.353 -0.266 -15.074 -0.085 -15.314 -0.085 3.843 0.198 1.585 0.267 41.591 40.743
81.300 -13.072 -0.223 -13.621 -0.102 -14.353 -0.268 -15.073 -0.087 -15.314 -0.088 3.842 0.197 1.586 0.266 41.591 40.742
81.400 -13.074 -0.224 -13.621 -0.104 -14.353 -0.269 -15.072 -0.089 -15.313 -0.090 3.840 0.196 1.587 0.265 41.592 40.741
81.500 -13.075 -0.226 -13.621 -0.106 -14.353 -0.271 -15.071 -0.092 -15.313 -0.092 3.839 0.194 1.588 0.264 41.592 40.740
81.600 -13.077 -0.227 -13.621 -0.108 -14.353 -0.272 -15.070 -0.094 -15.313 -0.095 3.838 0.193 1.589 0.263 41.592 40.739
81.700 -13.078 -0.229 -13.621 -0.111 -14.353 -0.274 -15.069 -0.096 -15.313 -0.097 3.837 0.192 1.590 0.262 41.592 40.738
81.800 -13.080 -0.230 -13.621 -0.113 -14.354 -0.275 -15.068 -0.098 -15.313 -0.099 3.836 0.191 1.591 0.261 41.592 40.737
81.900 -13.081 -0.232 -13.621 -0.115 -14.354 -0.277 -15.067 -0.101 -15.312 -0.102 3.836 0.189 1.592 0.260 41.592 40.736
82.000 -13.083 -0.233 -13.621 -0.117 -14.354 -0.278 -15.065 -0.103 -15.312 -0.104 3.835 0.188 1.592 0.259 41.592 40.735
82.100 -13.084 -0.235 -13.621 -0.120 -14.354 -0.280 -15.064 -0.105 -15.312 -0.106 3.834 0.187 1.593 0.258 41.592 40.733
82.200 -13.085 -0.236 -13.620 -0.122 -14.354 -0.281 -15.063 -0.108 -15.312 -0.109 3.834 0.186 1.593 0.256 41.592 40.732
82.300 -13.087 -0.238 -13.620 -0.124 -14.354 -0.283 -15.062 -0.110 -15.311 -0.111 3.833 0.185 1.593 0.255 41.592 40.731
82.400 -13.088 -0.239 -13.620 -0.126 -14.354 -0.284 -15.061 -0.112 -15.311 -0.114 3.833 0.184 1.594 0.254 41.592 40.730
82.500 -13.090 -0.241 -13.620 -0.129 -14.354 -0.286 -15.060 -0.114 -15.311 -0.116 3.833 0.183 1.594 0.253 41.592 40.728
82.600 -13.091 -0.243 -13.620 -0.131 -14.354 -0.287 -15.059 -0.117 -15.310 -0.118 3.832 0.182 1.594 0.252 41.592 40.727
82.700 -13.092 -0.244 -13.620 -0.133 -14.354 -0.289 -15.057 -0.119 -15.310 -0.121 3.832 0.181 1.594 0.251 41.591 40.725
82.800 -13.094 -0.246 -13.620 -0.136 -14.354 -0.290 -15.056 -0.121 -15.309 -0.123 3.832 0.180 1.594 0.250 41.591 40.724
82.900 -13.095 -0.247 -13.620 -0.138 -14.354 -0.292 -15.055 -0.124 -15.309 -0.126 3.832 0.179 1.594 0.249 41.591 40.723
83.000 -13.096 -0.249 -13.620 -0.140 -14.354 -0.293 -15.054 -0.126 -15.308 -0.128 3.832 0.178 1.593 0.248 41.591 40.721
83.100 -13.098 -0.251 -13.620 -0.142 -14.354 -0.295 -15.053 -0.128 -15.308 -0.130 3.832 0.177 1.593 0.247 41.591 40.720
83.200 -13.099 -0.252 -13.620 -0.145 -14.353 -0.296 -15.052 -0.131 -15.307 -0.133 3.832 0.176 1.592 0.246 41.591 40.718
83.300 -13.100 -0.254 -13.620 -0.147 -14.353 -0.298 -15.050 -0.133 -15.307 -0.135 3.832 0.175 1.592 0.245 41.590 40.716
83.400 -13.102 -0.256 -13.619 -0.149 -14.353 -0.299 -15.049 -0.135 -15.306 -0.138 3.832 0.174 1.591 0.243 41.590 40.715
83.500 -13.103 -0.257 -13.619 -0.152 -14.353 -0.300 -15.048 -0.137 -15.306 -0.140 3.832 0.174 1.591 0.242 41.590 40.713
83.600 -13.104 -0.259 -13.619 -0.154 -14.353 -0.302 -15.047 -0.140 -15.305 -0.142 3.832 0.173 1.590 0.241 41.590 40.711
83.700 -13.105 -0.261 -13.619 -0.156 -14.353 -0.303 -15.045 -0.142 -15.305 -0.145 3.833 0.172 1.589 0.240 41.589 40.710
83.800 -13.107 -0.262 -13.619 -0.159 -14.353 -0.305 -15.044 -0.144 -15.304 -0.147 3.833 0.171 1.588 0.239 41.589 40.708
83.900 -13.108 -0.264 -13.619 -0.161 -14.352 -0.306 -15.043 -0.147 -15.303 -0.150 3.834 0.170 1.587 0.238 41.589 40.706
84.000 -13.109 -0.266 -13.619 -0.164 -14.352 -0.308 -15.042 -0.149 -15.303 -0.152 3.834 0.169 1.587 0.237 41.588 40.704
84.100 -13.110 -0.267 -13.619 -0.166 -14.352 -0.309 -15.040 -0.151 -15.302 -0.155 3.834 0.169 1.585 0.236 41.588 40.703
84.200 -13.112 -0.269 -13.619 -0.168 -14.352 -0.311 -15.039 -0.154 -15.301 -0.157 3.835 0.168 1.584 0.235 41.588 40.701
84.300 -13.113 -0.271 -13.618 -0.171 -14.351 -0.312 -15.038 -0.156 -15.301 -0.159 3.836 0.167 1.583 0.233 41.587 40.699
84.400 -13.114 -0.272 -13.618 -0.173 -14.351 -0.314 -15.037 -0.158 -15.300 -0.162 3.836 0.166 1.582 0.232 41.587 40.697
84.500 -13.115 -0.274 -13.618 -0.175 -14.351 -0.315 -15.035 -0.161 -15.299 -0.164 3.837 0.166 1.581 0.231 41.586 40.695
84.600 -13.117 -0.276 -13.618 -0.178 -14.351 -0.317 -15.034 -0.163 -15.298 -0.167 3.837 0.165 1.579 0.230 41.586 40.693
84.700 -13.118 -0.278 -13.618 -0.180 -14.350 -0.318 -15.033 -0.165 -15.298 -0.169 3.838 0.164 1.578 0.229 41.586 40.691
84.800 -13.119 -0.279 -13.618 -0.182 -14.350 -0.319 -15.031 -0.168 -15.297 -0.172 3.839 0.163 1.577 0.228 41.585 40.690
84.900 -13.120 -0.281 -13.618 -0.185 -14.350 -0.321 -15.030 -0.170 -15.296 -0.174 3.840 0.163 1.575 0.227 41.585 40.688
85.000 -13.121 -0.283 -13.617 -0.187 -14.349 -0.322 -15.029 -0.172 -15.295 -0.176 3.841 0.162 1.574 0.226 41.584 40.686
85.100 -13.123 -0.285 -13.617 -0.190 -14.349 -0.324 -15.027 -0.175 -15.294 -0.179 3.841 0.161 1.572 0.224 41.584 40.684
85.200 -13.124 -0.286 -13.617 -0.192 -14.349 -0.325 -15.026 -0.177 -15.294 -0.181 3.842 0.161 1.570 0.223 41.583 40.682
85.300 -13.125 -0.288 -13.617 -0.194 -14.348 -0.327 -15.025 -0.179 -15.293 -0.184 3.843 0.160 1.569 0.222 41.583 40.680
85.400 -13.126 -0.290 -13.617 -0.197 -14.348 -0.328 -15.023 -0.182 -15.292 -0.186 3.844 0.159 1.567 0.221 41.582 40.677
85.500 -13.127 -0.292 -13.617 -0.199 -14.347 -0.330 -15.022 -0.184 -15.291 -0.189 3.845 0.159 1.565 0.220 41.582 40.675
85.600 -13.128 -0.293 -13.617 -0.202 -14.347 -0.331 -15.020 -0.186 -15.290 -0.191 3.846 0.158 1.564 0.219 41.581 40.673
85.700 -13.129 -0.295 -13.616 -0.204 -14.347 -0.333 -15.019 -0.189 -15.289 -0.193 3.847 0.158 1.562 0.218 41.581 40.671
85.800 -13.131 -0.297 -13.616 -0.206 -14.346 -0.334 -15.018 -0.191 -15.288 -0.196 3.848 0.157 1.560 0.217 41.580 40.669
85.900 -13.132 -0.299 -13.616 -0.209 -14.346 -0.335 -15.016 -0.193 -15.287 -0.198 3.850 0.156 1.558 0.216 41.580 40.667
86.000 -13.133 -0.300 -13.616 -0.211 -14.345 -0.337 -15.015 -0.196 -15.286 -0.201 3.851 0.156 1.556 0.215 41.579 40.665
86.100 -13.134 -0.302 -13.616 -0.213 -14.345 -0.338 -15.013 -0.198 -15.285 -0.203 3.852 0.155 1.554 0.213 41.578 40.663
86.200 -13.135 -0.304 -13.615 -0.216 -14.344 -0.340 -15.012 -0.200 -15.284 -0.205 3.853 0.155 1.552 0.212 41.578 40.660
86.300 -13.136 -0.306 -13.615 -0.218 -14.344 -0.341 -15.011 -0.203 -15.283 -0.208 3.854 0.154 1.550 0.211 41.577 40.658
86.400 -13.137 -0.308 -13.615 -0.221 -14.343 -0.343 -15.009 -0.205 -15.282 -0.210 3.856 0.154 1.548 0.210 41.577 40.656
86.500 -13.138 -0.309 -13.615 -0.223 -14.343 -0.344 -15.008 -0.207 -15.281 -0.213 3.857 0.153 1.546 0.209 41.576 40.654
86.600 -13.139 -0.311 -13.615 -0.225 -14.342 -0.345 -15.006 -0.210 -15.280 -0.215 3.858 0.152 1.543 0.208 41.575 40.652
86.700 -13.140 -0.313 -13.614 -0.228 -14.342 -0.347 -15.005 -0.212 -15.279 -0.217 3.860 0.152 1.541 0.207 41.575 40.649
86.800 -13.141 -0.315 -13.614 -0.230 -14.341 -0.348 -15.003 -0.214 -15.278 -0.220 3.861 0.151 1.539 0.206 41.574 40.647
86.900 -13.142 -0.317 -13.614 -0.232 -14.340 -0.350 -15.002 -0.217 -15.276 -0.222 3.862 0.151 1.537 0.205 41.573 40.645
87.000 -13.143 -0.318 -13.614 -0.235 -14.340 -0.351 -15.000 -0.219 -15.275 -0.225 3.864 0.150 1.534 0.204 41.573 40.643
87.100 -13.144 -0.320 -13.614 -0.237 -14.339 -0.353 -14.999 -0.221 -15.274 -0.227 3.865 0.150 1.532 0.203 41.572 40.640
87.200 -13.145 -0.322 -13.613 -0.239 -14.339 -0.354 -14.998 -0.223 -15.273 -0.229 3.867 0.149 1.530 0.202 41.571 40.638
87.300 -13.146 -0.324 -13.613 -0.242 -14.338 -0.355 -14.996 -0.226 -15.272 -0.232 3.868 0.149 1.527 0.201 41.571 40.636
87.400 -13.147 -0.326 -13.613 -0.244 -14.337 -0.357 -14.995 -0.228 -15.271 -0.234 3.870 0.148 1.525 0.199 41.570 40.633
87.500 -13.148 -0.328 -13.613 -0.247 -14.337 -0.358 -14.993 -0.230 -15.269 -0.237 3.871 0.148 1.522 0.198 41.569 40.631
87.600 -13.149 -0.329 -13.613 -0.249 -14.336 -0.360 -14.992 -0.233 -15.268 -0.239 3.873 0.147 1.520 0.197 41.569 40.629
87.700 -13.150 -0.331 -13.612 -0.251 -14.335 -0.361 -14.990 -0.235 -15.267 -0.241 3.874 0.147 1.517 0.196 41.568 40.626
87.800 -13.151 -0.333 -13.612 -0.254 -14.335 -0.363 -14.988 -0.237 -15.266 -0.244 3.876 0.146 1.515 0.195 41.567 40.624
87.900 -13.152 -0.335 -13.612 -0.256 -14.334 -0.364 -14.987 -0.239 -15.264 -0.246 3.877 0.146 1.512 0.194 41.566 40.622
88.000 -13.153 -0.337 -13.612 -0.258 -14.333 -0.365 -14.985 -0.242 -15.263 -0.249 3.879 0.145 1.510 0.193 41.566 40.619
88.100 -13.154 -0.338 -13.611 -0.261 -14.333 -0.367 -14.984 -0.244 -15.262 -0.251 3.881 0.145 1.507 0.192 41.565 40.617
88.200 -13.155 -0.340 -13.611 -0.263 -14.332 -0.368 -14.982 -0.246 -15.261 -0.253 3.882 0.145 1.505 0.191 41.564 40.614
88.300 -13.156 -0.342 -13.611 -0.265 -14.331 -0.370 -14.981 -0.249 -15.259 -0.256 3.884 0.144 1.502 0.190 41.563 40.612
88.400 -13.157 -0.344 -13.611 -0.268 -14.331 -0.371 -14.979 -0.251 -15.258 -0.258 3.886 0.144 1.499 0.189 41.562 40.610
88.500 -13.158 -0.346 -13.610 -0.270 -14.330 -0.373 -14.978 -0.253 -15.257 -0.260 3.887 0.143 1.497 0.188 41.562 40.607
88.600 -13.159 -0.348 -13.610 -0.272 -14.329 -0.374 -14.976 -0.255 -15.255 -0.263 3.889 0.143 1.494 0.187 41.561 40.605
88.700 -13.160 -0.350 -13.610 -0.275 -14.328 -0.375 -14.974 -0.258 -15.254 -0.265 3.891 0.142 1.491 0.186 41.560 40.602
88.800 -13.161 -0.351 -13.610 -0.277 -14.328 -0.377 -14.973 -0.260 -15.252 -0.267 3.893 0.142 1.488 0.185 41.559 40.600
88.900 -13.162 -0.353 -13.609 -0.279 -14.327 -0.378 -14.971 -0.262 -15.251 -0.270 3.895 0.141 1.486 0.184 41.558 40.597
89.000 -13.163 -0.355 -13.609 -0.281 -14.326 -0.380 -14.970 -0.264 -15.250 -0.272 3.896 0.141 1.483 0.183 41.558 40.595
89.100 -13.164 -0.357 -13.609 -0.284 -14.325 -0.381 -14.968 -0.267 -15.248 -0.274 3.898 0.141 1.480 0.182 41.557 40.592
89.200 -13.164 -0.359 -13.609 -0.286 -14.324 -0.383 -14.966 -0.269 -15.247 -0.277 3.900 0.140 1.477 0.181 41.556 40.590
89.300 -13.165 -0.361 -13.608 -0.288 -14.324 -0.384 -14.965 -0.271 -15.245 -0.279 3.902 0.140 1.474 0.180 41.555 40.587
89.400 -13.166 -0.362 -13.608 -0.291 -14.323 -0.385 -14.963 -0.273 -15.244 -0.281 3.904 0.139 1.471 0.179 41.554 40.585
89.500 -13.167 -0.364 -13.608 -0.293 -14.322 -0.387 -14.962 -0.275 -15.242 -0.284 3.906 0.139 1.469 0.178 41.553 40.582
89.600 -13.168 -0.366 -13.607 -0.295 -14.321 -0.388 -14.960 -0.278 -15.241 -0.286 3.908 0.139 1.466 0.177 41.553 40.580
89.700 -13.169 -0.368 -13.607 -0.298 -14.320 -0.390 -14.958 -0.280 -15.239 -0.288 3.909 0.138 1.463 0.176 41.552 40.577
89.800 -13.170 -0.370 -13.607 -0.300 -14.319 -0.391 -14.957 -0.282 -15.238 -0.291 3.911 0.138 1.460 0.175 41.551 40.575
89.900 -13.170 -0.372 -13.607 -0.302 -14.318 -0.392 -14.955 -0.284 -15.236 -0.293 3.913 0.138 1.457 0.174 41.550 40.572
90.000 -13.171 -0.374 -13.606 -0.304 -14.318 -0.394 -14.953 -0.286 -15.235 -0.295 3.915 0.137 1.454 0.173 41.549 40.570
90.100 -13.172 -0.375 -13.606 -0.307 -14.317 -0.395 -14.952 -0.289 -15.233 -0.297 3.917 0.137 1.451 0.172 41.548 40.567
90.200 -13.173 -0.377 -13.606 -0.309 -14.316 -0.397 -14.950 -0.291 -15.232 -0.300 3.919 0.136 1.448 0.171 41.547 40.565
90.300 -13.174 -0.379 -13.605 -0.311 -14.315 -0.398 -14.948 -0.293 -15.230 -0.302 3.921 0.136 1.445 0.171 41.546 40.562
90.400 -13.175 -0.381 -13.605 -0.313 -14.314 -0.400 -14.947 -0.295 -15.229 -0.304 3.923 0.136 1.442 0.170 41.545 40.559
90.500 -13.175 -0.383 -13.605 -0.316 -14.313 -0.401 -14.945 -0.297 -15.227 -0.306 3.925 0.135 1.439 0.169 41.544 40.557
90.600 -13.176 -0.385 -13.604 -0.318 -14.312 -0.402 -14.943 -0.300 -15.226 -0.309 3.927 0.135 1.436 0.168 41.544 40.554
90.700 -13.177 -0.386 -13.604 -0.320 -14.311 -0.404 -14.942 -0.302 -15.224 -0.311 3.930 0.135 1.433 0.167 41.543 40.552
90.800 -13.178 -0.388 -13.604 -0.322 -14.310 -0.405 -14.940 -0.304 -15.222 -0.313 3.932 0.134 1.430 0.166 41.542 40.549
90.900 -13.178 -0.390 -13.604 -0.325 -14.309 -0.407 -14.938 -0.306 -15.221 -0.316 3.934 0.134 1.427 0.165 41.541 40.547
91.000 -13.179 -0.392 -13.603 -0.327 -14.308 -0.408 -14.937 -0.308 -15.219 -0.318 3.936 0.134 1.424 0.164 41.540 40.544
91.100 -13.180 -0.394 -13.603 -0.329 -14.307 -0.409 -14.935 -0.310 -15.217 -0.320 3.938 0.133 1.421 0.163 41.539 40.541
91.200 -13.181 -0.396 -13.603 -0.331 -14.306 -0.411 -14.933 -0.313 -15.216 -0.322 3.940 0.133 1.418 0.162 41.538 40.539
91.300 -13.182 -0.397 -13.602 -0.333 -14.305 -0.412 -14.931 -0.315 -15.214 -0.324 3.942 0.133 1.414 0.161 41.537 40.536
91.400 -13.182 -0.399 -13.602 -0.336 -14.304 -0.414 -14.930 -0.317 -15.212 -0.327 3.944 0.132 1.411 0.160 41.536 40.533
91.500 -13.183 -0.401 -13.602 -0.338 -14.303 -0.415 -14.928 -0.319 -15.211 -0.329 3.946 0.132 1.408 0.160 41.535 40.531
91.600 -13.184 -0.403 -13.601 -0.340 -14.302 -0.416 -14.926 -0.321 -15.209 -0.331 3.949 0.132 1.405 0.159 41.534 40.528
91.700 -13.184 -0.405 -13.601 -0.342 -14.301 -0.418 -14.924 -0.323 -15.207 -0.333 3.951 0.131 1.402 0.158 41.533 40.525
91.800 -13.185 -0.407 -13.601 -0.344 -14.300 -0.419 -14.923 -0.325 -15.206 -0.336 3.953 0.131 1.399 0.157 41.532 40.523
91.900 -13.186 -0.408 -13.600 -0.347 -14.299 -0.421 -14.921 -0.327 -15.204 -0.338 3.955 0.131 1.396 0.156 41.531 40.520
92.000 -13.187 -0.410 -13.600 -0.349 -14.298 -0.422 -14.919 -0.330 -15.202 -0.340 3.957 0.130 1.393 0.155 41.530 40.518
92.100 -13.187 -0.412 -13.600 -0.351 -14.297 -0.423 -14.917 -0.332 -15.200 -0.342 3.960 0.130 1.389 0.154 41.529 40.515
92.200 -13.188 -0.414 -13.599 -0.353 -14.296 -0.425 -14.916 -0.334 -15.199 -0.344 3.962 0.130 1.386 0.153 41.528 40.512
92.300 -13.189 -0.416 -13.599 -0.355 -14.295 -0.426 -14.914 -0.336 -15.197 -0.346 3.964 0.129 1.383 0.153 41.527 40.510
92.400 -13.189 -0.418 -13.598 -0.357 -14.294 -0.428 -14.912 -0.338 -15.195 -0.349 3.967 0.129 1.380 0.152 41.526 40.507
92.500 -13.190 -0.419 -13.598 -0.360 -14.293 -0.429 -14.910 -0.340 -15.193 -0.351 3.969 0.129 1.377 0.151 41.525 40.504
92.600 -13.191 -0.421 -13.598 -0.362 -14.292 -0.430 -14.909 -0.342 -15.192 -0.353 3.971 0.129 1.373 0.150 41.524 40.501
92.700 -13.191 -0.423 -13.597 -0.364 -14.291 -0.432 -14.907 -0.344 -15.190 -0.355 3.973 0.128 1.370 0.149 41.523 40.499
92.800 -13.192 -0.425 -13.597 -0.366 -14.290 -0.433 -14.905 -0.346 -15.188 -0.357 3.976 0.128 1.367 0.148 41.522 40.496
92.900 -13.193 -0.427 -13.597 -0.368 -14.289 -0.435 -14.903 -0.348 -15.186 -0.359 3.978 0.128 1.364 0.148 41.521 40.493
93.000 -13.193 -0.428 -13.596 -0.370 -14.287 -0.436 -14.901 -0.350 -15.184 -0.362 3.980 0.127 1.361 0.147 41.520 40.491
93.100 -13.194 -0.430 -13.596 -0.372 -14.286 -0.437 -14.900 -0.352 -15.182 -0.364 3.983 0.127 1.357 0.146 41.519 40.488
93.200 -13.195 -0.432 -13.596 -0.375 -14.285 -0.439 -14.898 -0.354 -15.181 -0.366 3.985 0.127 1.354 0.145 41.518 40.485
93.300 -13.195 -0.434 -13.595 -0.377 -14.284 -0.440 -14.896 -0.356 -15.179 -0.368 3.987 0.127 1.351 0.144 41.517 40.482
93.400 -13.196 -0.436 -13.595 -0.379 -14.283 -0.441 -14.894 -0.358 -15.177 -0.370 3.990 0.126 1.348 0.143 41.516 40.480
93.500 -13.197 -0.437 -13.594 -0.381 -14.282 -0.443 -14.892 -0.360 -15.175 -0.372 3.992 0.126 1.344 0.143 41.515 40.477
93.600 -13.197 -0.439 -13.594 -0.383 -14.281 -0.444 -14.890 -0.362 -15.173 -0.374 3.995 0.126 1.341 0.142 41.514 40.474
93.700 -13.198 -0.441 -13.594 -0.385 -14.280 -0.446 -14.889 -0.364 -15.171 -0.376 3.997 0.125 1.338 0.141 41.513 40.472
93.800 -13.198 -0.443 -13.593 -0.387 -14.278 -0.447 -14.887 -0.366 -15.169 -0.378 3.999 0.125 1.335 0.140 41.512 40.469
93.900 -13.199 -0.445 -13.593 -0.389 -14.277 -0.448 -14.885 -0.368 -15.167 -0.381 4.002 0.125 1.331 0.139 41.510 40.466
94.000 -13.200 -0.446 -13.592 -0.391 -14.276 -0.450 -14.883 -0.370 -15.165 -0.383 4.004 0.125 1.328 0.139 41.509 40.463
94.100 -13.200 -0.448 -13.592 -0.393 -14.275 -0.451 -14.881 -0.372 -15.164 -0.385 4.007 0.124 1.325 0.138 41.508 40.461
94.200 -13.201 -0.450 -13.592 -0.395 -14.274 -0.452 -14.879 -0.374 -15.162 -0.387 4.009 0.124 1.322 0.137 41.507 40.458
94.300 -13.201 -0.452 -13.591 -0.397 -14.272 -0.454 -14.877 -0.376 -15.160 -0.389 4.012 0.124 1.318 0.136 41.506 40.455
94.400 -13.202 -0.453 -13.591 -0.399 -14.271 -0.455 -14.876 -0.378 -15.158 -0.391 4.014 0.124 1.315 0.136 41.505 40.452
94.500 -13.203 -0.455 -13.590 -0.402 -14.270 -0.457 -14.874 -0.380 -15.156 -0.393 4.016 0.123 1.312 0.135 41.504 40.450
94.600 -13.203 -0.457 -13.590 -0.404 -14.269 -0.458 -14.872 -0.382 -15.154 -0.395 4.019 0.123 1.309 0.134 41.503 40.447
94.700 -13.204 -0.459 -13.590 -0.406 -14.268 -0.459 -14.870 -0.384 -15.152 -0.397 4.021 0.123 1.305 0.133 41.502 40.444
94.800 -13.204 -0.460 -13.589 -0.408 -14.266 -0.461 -14.868 -0.386 -15.150 -0.399 4.024 0.123 1.302 0.133 41.501 40.441
94.900 -13.205 -0.462 -13.589 -0.410 -14.265 -0.462 -14.866 -0.388 -15.148 -0.401 4.026 0.122 1.299 0.132 41.500 40.439
95.000 -13.205 -0.464 -13.588 -0.412 -14.264 -0.463 -14.864 -0.390 -15.146 -0.403 4.029 0.122 1.296 0.131 41.498 40.436
95.100 -13.206 -0.466 -13.588 -0.414 -14.263 -0.465 -14.862 -0.392 -15.144 -0.405 4.031 0.122 1.292 0.130 41.497 40.433
95.200 -13.206 -0.467 -13.588 -0.416 -14.261 -0.466 -14.860 -0.394 -15.142 -0.407 4.034 0.122 1.289 0.130 41.496 40.430
95.300 -13.207 -0.469 -13.587 -0.418 -14.260 -0.467 -14.859 -0.396 -15.140 -0.409 4.037 0.121 1.286 0.129 41.495 40.427
95.400 -13.207 -0.471 -13.587 -0.420 -14.259 -0.469 -14.857 -0.398 -15.138 -0.411 4.039 0.121 1.283 0.128 41.494 40.425
95.500 -13.208 -0.473 -13.586 -0.422 -14.258 -0.470 -14.855 -0.400 -15.136 -0.413 4.042 0.121 1.279 0.127 41.493 40.422
95.600 -13.208 -0.474 -13.586 -0.424 -14.256 -0.472 -14.853 -0.402 -15.134 -0.415 4.044 0.121 1.276 0.127 41.492 40.419
95.700 -13.209 -0.476 -13.585 -0.426 -14.255 -0.473 -14.851 -0.403 -15.132 -0.417 4.047 0.120 1.273 0.126 41.491 40.416
95.800 -13.209 -0.478 -13.585 -0.428 -14.254 -0.474 -14.849 -0.405 -15.130 -0.419 4.049 0.120 1.269 0.125 41.490 40.414
95.900 -13.210 -0.479 -13.584 -0.430 -14.253 -0.476 -14.847 -0.407 -15.128 -0.421 4.052 0.120 1.266 0.125 41.488 40.411
96.000 -13.210 -0.481 -13.584 -0.431 -14.251 -0.477 -14.845 -0.409 -15.126 -0.423 4.054 0.120 1.263 0.124 41.487 40.408
96.100 -13.211 -0.483 -13.584 -0.433 -14.250 -0.478 -14.843 -0.411 -15.124 -0.425 4.057 0.119 1.260 0.123 41.486 40.405
96.200 -13.211 -0.485 -13.583 -0.435 -14.249 -0.480 -14.841 -0.413 -15.122 -0.427 4.060 0.119 1.256 0.122 41.485 40.402
96.300 -13.212 -0.486 -13.583 -0.437 -14.248 -0.481 -14.839 -0.415 -15.120 -0.429 4.062 0.119 1.253 0.122 41.484 40.400
96.400 -13.212 -0.488 -13.582 -0.439 -14.246 -0.482 -14.837 -0.417 -15.117 -0.431 4.065 0.119 1.250 0.121 41.483 40.397
96.500 -13.213 -0.490 -13.582 -0.441 -14.245 -0.484 -14.835 -0.418 -15.115 -0.433 4.068 0.119 1.247 0.120 41.482 40.394
96.600 -13.213 -0.491 -13.581 -0.443 -14.244 -0.485 -14.834 -0.420 -15.113 -0.435 4.070 0.118 1.243 0.120 41.481 40.391
