# INSTRUMENT_ID: 1
# OBS_GROUP_ID: 55
# UNIT_ID: None
# RA: 146.514770833333
# DEC: 33.5282388888889
# OBS_DATE: 2019-12-23 00:00:00+00:00
# REDSHIFT: None
# REDSHIFT_ERR: None
# REDSHIFT_QUALITY: None
# SPEC_PLOT_FILE: None
# SPEC_DATA_FILE: None
# SPECTRUM_NOTES: None
# REFERENCE: None
# TRANSIENT_ID: 27153
# FOLLOWUP_ID: None
# SPEC_PHASE: None
# RLAP: None
# SNID_PLOT_FILE: None

wavelength,flux,fluxerr
4722.930,1.53300e-16,-9.90000e+01
4725.460,1.29745e-16,-9.90000e+01
4727.990,1.03661e-16,-9.90000e+01
4730.520,1.06844e-16,-9.90000e+01
4733.050,1.24944e-16,-9.90000e+01
4735.580,1.76372e-16,-9.90000e+01
4738.110,1.51163e-16,-9.90000e+01
4740.640,1.24426e-16,-9.90000e+01
4743.170,1.55327e-16,-9.90000e+01
4745.700,1.61402e-16,-9.90000e+01
4748.230,1.40463e-16,-9.90000e+01
4750.760,1.37110e-16,-9.90000e+01
4753.290,1.16201e-16,-9.90000e+01
4755.820,1.51540e-16,-9.90000e+01
4758.350,1.13974e-16,-9.90000e+01
4760.880,1.42322e-16,-9.90000e+01
4763.410,1.23279e-16,-9.90000e+01
4765.940,1.29782e-16,-9.90000e+01
4768.470,1.69479e-16,-9.90000e+01
4771.000,1.83248e-16,-9.90000e+01
4773.530,1.37001e-16,-9.90000e+01
4776.060,1.41783e-16,-9.90000e+01
4778.590,1.61543e-16,-9.90000e+01
4781.120,1.17490e-16,-9.90000e+01
4783.650,1.61668e-16,-9.90000e+01
4786.180,1.73651e-16,-9.90000e+01
4788.710,1.49623e-16,-9.90000e+01
4791.240,1.25784e-16,-9.90000e+01
4793.770,1.20346e-16,-9.90000e+01
4796.300,1.20811e-16,-9.90000e+01
4798.830,1.45772e-16,-9.90000e+01
4801.360,1.56622e-16,-9.90000e+01
4803.890,1.37630e-16,-9.90000e+01
4806.420,1.24379e-16,-9.90000e+01
4808.950,1.69469e-16,-9.90000e+01
4811.480,1.21524e-16,-9.90000e+01
4814.010,1.46064e-16,-9.90000e+01
4816.540,1.22930e-16,-9.90000e+01
4819.070,1.62412e-16,-9.90000e+01
4821.600,1.15870e-16,-9.90000e+01
4824.120,1.38650e-16,-9.90000e+01
