# INSTRUMENT_ID: 1
# OBS_GROUP_ID: 55
# UNIT_ID: None
# RA: 214.579695833333
# DEC: 38.9295222222222
# OBS_DATE: 2020-05-23 07:46:25+00:00
# REDSHIFT: None
# REDSHIFT_ERR: None
# REDSHIFT_QUALITY: None
# SPEC_PLOT_FILE: None
# SPEC_DATA_FILE: None
# SPECTRUM_NOTES: None
# REFERENCE: None
# TRANSIENT_ID: 36346
# FOLLOWUP_ID: None
# SPEC_PHASE: None
# RLAP: None
# SNID_PLOT_FILE: None

wavelength,flux,fluxerr
4751.496,3.95525e-01,-9.90000e+01
4754.026,3.75881e-01,-9.90000e+01
4756.557,3.89144e-01,-9.90000e+01
4759.087,3.93083e-01,-9.90000e+01
4761.617,3.98265e-01,-9.90000e+01
4764.147,3.78826e-01,-9.90000e+01
4766.677,3.93534e-01,-9.90000e+01
4769.208,3.97971e-01,-9.90000e+01
4771.738,4.00841e-01,-9.90000e+01
4774.268,3.89026e-01,-9.90000e+01
4776.798,3.89668e-01,-9.90000e+01
4779.329,3.98330e-01,-9.90000e+01
4781.859,3.87972e-01,-9.90000e+01
4784.389,3.87765e-01,-9.90000e+01
4786.919,3.86881e-01,-9.90000e+01
4789.449,3.91952e-01,-9.90000e+01
4791.980,3.87491e-01,-9.90000e+01
4794.510,3.75415e-01,-9.90000e+01
4797.040,3.73453e-01,-9.90000e+01
4799.570,3.76835e-01,-9.90000e+01
4802.101,3.87863e-01,-9.90000e+01
4804.631,3.88557e-01,-9.90000e+01
4807.161,3.86479e-01,-9.90000e+01
4809.691,3.82887e-01,-9.90000e+01
4812.221,3.82129e-01,-9.90000e+01
4814.752,3.71739e-01,-9.90000e+01
4817.282,3.87218e-01,-9.90000e+01
4819.812,3.88746e-01,-9.90000e+01
4822.342,3.88982e-01,-9.90000e+01
4824.873,4.00569e-01,-9.90000e+01
4827.403,4.00275e-01,-9.90000e+01
4829.933,3.86258e-01,-9.90000e+01
4832.463,3.72059e-01,-9.90000e+01
4834.993,4.11839e-01,-9.90000e+01
4837.524,3.98045e-01,-9.90000e+01
4840.054,4.09358e-01,-9.90000e+01
4842.584,3.90733e-01,-9.90000e+01
4845.114,3.84850e-01,-9.90000e+01
4847.645,3.89431e-01,-9.90000e+01
4850.175,3.89534e-01,-9.90000e+01
4852.705,3.88762e-01,-9.90000e+01
4855.235,3.94380e-01,-9.90000e+01
4857.765,4.19628e-01,-9.90000e+01
4860.296,3.98018e-01,-9.90000e+01
4862.826,4.07604e-01,-9.90000e+01
4865.356,4.16157e-01,-9.90000e+01
4867.886,3.93929e-01,-9.90000e+01
4870.417,4.03433e-01,-9.90000e+01
4872.947,3.92428e-01,-9.90000e+01
4875.477,3.77575e-01,-9.90000e+01
4878.007,3.79677e-01,-9.90000e+01
4880.537,3.70880e-01,-9.90000e+01
4883.068,3.80140e-01,-9.90000e+01
4885.598,3.74966e-01,-9.90000e+01
4888.128,3.86701e-01,-9.90000e+01
4890.658,4.01493e-01,-9.90000e+01
4893.189,3.91951e-01,-9.90000e+01
4895.719,3.75859e-01,-9.90000e+01
4898.249,4.07044e-01,-9.90000e+01
4900.779,3.91754e-01,-9.90000e+01
4903.309,3.89695e-01,-9.90000e+01
4905.840,3.52162e-01,-9.90000e+01
4908.370,3.45414e-01,-9.90000e+01
4910.900,3.54176e-01,-9.90000e+01
4913.430,3.44795e-01,-9.90000e+01
4915.961,3.40169e-01,-9.90000e+01
4918.491,3.57030e-01,-9.90000e+01
4921.021,3.55802e-01,-9.90000e+01
4923.551,3.76502e-01,-9.90000e+01
4926.081,3.84847e-01,-9.90000e+01
4928.612,3.71331e-01,-9.90000e+01
4931.142,3.72370e-01,-9.90000e+01
4933.672,3.66746e-01,-9.90000e+01
4936.202,3.62019e-01,-9.90000e+01
4938.733,3.55462e-01,-9.90000e+01
4941.263,3.55986e-01,-9.90000e+01
4943.793,3.48115e-01,-9.90000e+01
4946.323,3.62820e-01,-9.90000e+01
4948.853,3.51775e-01,-9.90000e+01
4951.384,3.67993e-01,-9.90000e+01
4953.914,3.46717e-01,-9.90000e+01
4956.444,3.51440e-01,-9.90000e+01
4958.974,3.71369e-01,-9.90000e+01
4961.505,3.42237e-01,-9.90000e+01
4964.035,3.46501e-01,-9.90000e+01
4966.565,3.47864e-01,-9.90000e+01
4969.095,3.46914e-01,-9.90000e+01
4971.625,3.55468e-01,-9.90000e+01
4974.156,3.54466e-01,-9.90000e+01
4976.686,3.40344e-01,-9.90000e+01
4979.216,3.58275e-01,-9.90000e+01
4981.746,3.54767e-01,-9.90000e+01
4984.277,3.12004e-01,-9.90000e+01
4986.807,3.50002e-01,-9.90000e+01
4989.337,3.74920e-01,-9.90000e+01
4991.867,3.50283e-01,-9.90000e+01
4994.397,3.38135e-01,-9.90000e+01
4996.928,3.51956e-01,-9.90000e+01
4999.458,3.33291e-01,-9.90000e+01
5001.988,3.43222e-01,-9.90000e+01
5004.518,3.49755e-01,-9.90000e+01
5007.049,3.42396e-01,-9.90000e+01
5009.579,3.41983e-01,-9.90000e+01
5012.109,3.21241e-01,-9.90000e+01
